qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
NAAKIICH_02330	MF	0016853	isomerase activity	0.0528245844601	0.338072186431	6	1
NAAKIICH_02331	MF	0003700	DNA-binding transcription factor activity	4.75875794207	0.6214476662	1	100
NAAKIICH_02331	BP	0006355	regulation of DNA-templated transcription	3.52114827486	0.577163777271	1	100
NAAKIICH_02331	CC	0016021	integral component of membrane	0.765380061013	0.431729675437	1	84
NAAKIICH_02331	MF	0003677	DNA binding	0.616084776299	0.418669030803	3	19
NAAKIICH_02331	CC	0005829	cytosol	0.0672727728225	0.34236051726	4	1
NAAKIICH_02332	MF	0016853	isomerase activity	5.28021810447	0.638351089471	1	100
NAAKIICH_02333	MF	0022857	transmembrane transporter activity	3.276821014	0.567540918639	1	100
NAAKIICH_02333	BP	0055085	transmembrane transport	2.79414936434	0.547412098615	1	100
NAAKIICH_02333	CC	0016021	integral component of membrane	0.911183001907	0.443301975731	1	100
NAAKIICH_02333	CC	0005886	plasma membrane	0.026082836378	0.328150063596	5	1
NAAKIICH_02334	MF	0051536	iron-sulfur cluster binding	5.31932950949	0.639584512663	1	100
NAAKIICH_02334	MF	0046872	metal ion binding	2.52847800002	0.535585258979	3	100
NAAKIICH_02334	MF	0047868	dimethylmaleate hydratase activity	1.79624301125	0.499302834656	5	10
NAAKIICH_02334	MF	0047780	citrate dehydratase activity	0.339037736762	0.389245527177	11	3
NAAKIICH_02334	MF	0003994	aconitate hydratase activity	0.334368596926	0.38866133934	12	3
NAAKIICH_02335	MF	0045330	aspartyl esterase activity	12.1478354407	0.810776378139	1	100
NAAKIICH_02335	BP	0042545	cell wall modification	11.7688665212	0.80281994903	1	100
NAAKIICH_02335	CC	0009279	cell outer membrane	0.0650159793011	0.341723431665	1	1
NAAKIICH_02335	MF	0030599	pectinesterase activity	12.1121585538	0.81003268574	2	100
NAAKIICH_02335	BP	0045490	pectin catabolic process	11.0048001484	0.786378982022	2	99
NAAKIICH_02336	MF	0016301	kinase activity	4.09431315222	0.598503621422	1	18
NAAKIICH_02336	BP	0016310	phosphorylation	3.74568870055	0.585716911771	1	18
NAAKIICH_02336	CC	0005737	cytoplasm	0.10453649539	0.351646215117	1	1
NAAKIICH_02337	MF	0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	12.5343252476	0.818763887632	1	100
NAAKIICH_02337	BP	0009102	biotin biosynthetic process	9.9859641945	0.763540367177	1	100
NAAKIICH_02337	CC	0005737	cytoplasm	1.99052449437	0.509556797632	1	100
NAAKIICH_02337	MF	0030170	pyridoxal phosphate binding	6.47358830039	0.674135949903	4	100
NAAKIICH_02338	MF	0004076	biotin synthase activity	12.2416551578	0.812726874641	1	100
NAAKIICH_02338	BP	0009102	biotin biosynthetic process	9.98593743346	0.763539752362	1	100
NAAKIICH_02338	MF	0051537	2 iron, 2 sulfur cluster binding	7.5609493151	0.70395905982	4	100
NAAKIICH_02338	MF	0005506	iron ion binding	6.30799439464	0.669380268375	5	99
NAAKIICH_02338	MF	0051539	4 iron, 4 sulfur cluster binding	6.25458660782	0.667833170664	6	100
NAAKIICH_02338	MF	0005515	protein binding	0.0503476989196	0.337280401321	16	1
NAAKIICH_02339	MF	0008710	8-amino-7-oxononanoate synthase activity	13.265719838	0.833549413324	1	100
NAAKIICH_02339	BP	0009102	biotin biosynthetic process	9.98594633672	0.763539956907	1	100
NAAKIICH_02339	MF	0030170	pyridoxal phosphate binding	6.47357672375	0.674135619574	2	100
NAAKIICH_02340	MF	0102130	malonyl-CoA methyltransferase activity	10.514821402	0.775533728838	1	76
NAAKIICH_02340	BP	0009102	biotin biosynthetic process	9.98588819472	0.763538621135	1	100
NAAKIICH_02340	MF	0010340	carboxyl-O-methyltransferase activity	10.3992862781	0.772939862221	2	100
NAAKIICH_02340	BP	0032259	methylation	4.92390277951	0.626896895169	11	99
NAAKIICH_02341	MF	0004141	dethiobiotin synthase activity	12.3746300417	0.815478641051	1	100
NAAKIICH_02341	BP	0009102	biotin biosynthetic process	9.98586286631	0.76353803923	1	100
NAAKIICH_02341	CC	0005737	cytoplasm	1.97052612236	0.508525123718	1	99
NAAKIICH_02341	MF	0000287	magnesium ion binding	5.64769824459	0.649766150178	4	100
NAAKIICH_02341	MF	0005524	ATP binding	2.99669217479	0.556055089443	6	100
NAAKIICH_02342	MF	0009381	excinuclease ABC activity	10.2008327144	0.768450540863	1	99
NAAKIICH_02342	CC	0009380	excinuclease repair complex	9.35206904858	0.748738338248	1	100
NAAKIICH_02342	BP	0006289	nucleotide-excision repair	8.80639802139	0.735589361369	1	100
NAAKIICH_02342	BP	0009432	SOS response	8.00172795961	0.715431969344	2	99
NAAKIICH_02342	MF	0016887	ATP hydrolysis activity	6.07850033861	0.662685007757	4	100
NAAKIICH_02342	CC	0005737	cytoplasm	1.99053157224	0.509557161844	8	100
NAAKIICH_02342	BP	0090305	nucleic acid phosphodiester bond hydrolysis	4.96273624948	0.628164939147	10	100
NAAKIICH_02342	MF	0003677	DNA binding	3.24278332149	0.566172236534	15	100
NAAKIICH_02342	MF	0005524	ATP binding	2.9967332384	0.556056811594	16	100
NAAKIICH_02342	BP	0065004	protein-DNA complex assembly	0.100066719693	0.350631586669	32	1
NAAKIICH_02342	MF	0004386	helicase activity	1.02819320665	0.451932600003	33	16
NAAKIICH_02342	BP	0009314	response to radiation	0.0953933821198	0.349546209327	34	1
NAAKIICH_02342	MF	0042802	identical protein binding	0.0891835925904	0.348061979313	36	1
NAAKIICH_02342	BP	0051276	chromosome organization	0.0637618429887	0.341364608087	36	1
NAAKIICH_02343	MF	0043743	LPPG:FO 2-phospho-L-lactate transferase activity	12.3494772425	0.814959270061	1	100
NAAKIICH_02343	BP	0008360	regulation of cell shape	6.75520046094	0.682085958305	1	99
NAAKIICH_02343	CC	0005737	cytoplasm	1.99051369606	0.509556241971	1	100
NAAKIICH_02344	MF	0061798	GTP 3',8'-cyclase activity	12.0003202009	0.807694265185	1	100
NAAKIICH_02344	CC	0019008	molybdopterin synthase complex	11.1041111386	0.788547516579	1	100
NAAKIICH_02344	BP	0006777	Mo-molybdopterin cofactor biosynthetic process	8.59101840977	0.730287575916	1	100
NAAKIICH_02344	MF	1904047	S-adenosyl-L-methionine binding	10.8814220397	0.783671247696	2	100
NAAKIICH_02344	MF	0051539	4 iron, 4 sulfur cluster binding	6.25458305975	0.667833067665	5	100
NAAKIICH_02344	MF	0005525	GTP binding	5.97131077436	0.659514576798	6	100
NAAKIICH_02344	MF	0046872	metal ion binding	2.52845858165	0.535584372393	17	100
NAAKIICH_02344	MF	0016491	oxidoreductase activity	0.0290993305211	0.329468979578	28	1
NAAKIICH_02345	BP	0006777	Mo-molybdopterin cofactor biosynthetic process	8.59090305694	0.730284718694	1	100
NAAKIICH_02345	MF	0016779	nucleotidyltransferase activity	0.160110565225	0.362800064123	1	3
NAAKIICH_02345	CC	0005829	cytosol	0.0672852244748	0.34236400243	1	1
NAAKIICH_02345	MF	0005525	GTP binding	0.119425912516	0.354878295015	2	2
NAAKIICH_02345	MF	0042802	identical protein binding	0.0891821357627	0.348061625149	6	1
NAAKIICH_02345	MF	0016829	lyase activity	0.047508884288	0.336348565652	17	1
NAAKIICH_02345	BP	0034214	protein hexamerization	0.160425332408	0.362857146596	26	1
NAAKIICH_02346	MF	0061799	cyclic pyranopterin monophosphate synthase activity	12.0490590023	0.808714675291	1	100
NAAKIICH_02346	BP	0006777	Mo-molybdopterin cofactor biosynthetic process	8.59088524217	0.730284277431	1	100
NAAKIICH_02346	CC	0032991	protein-containing complex	0.0279298757219	0.328966163418	1	1
NAAKIICH_02346	MF	0042802	identical protein binding	0.0891809796112	0.34806134408	5	1
NAAKIICH_02347	BP	0006777	Mo-molybdopterin cofactor biosynthetic process	8.5906397518	0.730278196707	1	100
NAAKIICH_02347	MF	0016740	transferase activity	0.459753047968	0.403152993354	1	20
NAAKIICH_02347	CC	1990133	molybdopterin cofactor (Moco) biosynthesis adenylyltransferase complex	0.248091405371	0.377022341106	1	1
NAAKIICH_02347	CC	1990140	MPT synthase complex	0.248091405371	0.377022341106	2	1
NAAKIICH_02347	MF	0005515	protein binding	0.0502431889173	0.337246569123	6	1
NAAKIICH_02347	MF	0000166	nucleotide binding	0.0245818258872	0.327465316129	7	1
NAAKIICH_02348	MF	0030366	molybdopterin synthase activity	10.0621113772	0.765286470328	1	78
NAAKIICH_02348	BP	0006777	Mo-molybdopterin cofactor biosynthetic process	8.59088015221	0.730284151355	1	100
NAAKIICH_02349	CC	0016021	integral component of membrane	0.911173027323	0.443301217101	1	100
NAAKIICH_02349	CC	0005886	plasma membrane	0.0522026768462	0.337875158237	4	2
NAAKIICH_02350	CC	0016021	integral component of membrane	0.911173025164	0.443301216937	1	100
NAAKIICH_02350	CC	0005886	plasma membrane	0.0258275943899	0.328035042439	5	1
NAAKIICH_02351	CC	0005886	plasma membrane	2.6136763004	0.539442927451	1	100
NAAKIICH_02351	CC	0016021	integral component of membrane	0.911178599431	0.443301640896	3	100
NAAKIICH_02352	MF	0008808	cardiolipin synthase activity	12.2093611126	0.812056333076	1	100
NAAKIICH_02352	BP	0032049	cardiolipin biosynthetic process	11.3645633939	0.794189064859	1	100
NAAKIICH_02352	CC	0005886	plasma membrane	2.53521483657	0.535892637876	1	97
NAAKIICH_02352	MF	0016787	hydrolase activity	0.244151549819	0.376445779603	7	10
NAAKIICH_02353	MF	0004527	exonuclease activity	3.77201261672	0.586702646936	1	53
NAAKIICH_02353	BP	0090305	nucleic acid phosphodiester bond hydrolysis	2.63031381279	0.540188877291	1	53
NAAKIICH_02353	MF	0004519	endonuclease activity	3.04577759187	0.558105309338	2	52
NAAKIICH_02353	MF	0016491	oxidoreductase activity	0.0291022796835	0.329470234691	7	1
NAAKIICH_02354	CC	0016021	integral component of membrane	0.911160875623	0.443300292883	1	99
NAAKIICH_02354	CC	0005886	plasma membrane	0.105648914122	0.351895341745	4	4
NAAKIICH_02355	MF	0140359	ABC-type transporter activity	6.75095878511	0.681967456992	1	100
NAAKIICH_02355	CC	0043190	ATP-binding cassette (ABC) transporter complex	5.54757547249	0.646693794665	1	100
NAAKIICH_02355	BP	0055085	transmembrane transport	2.7941411824	0.547411743256	1	100
NAAKIICH_02355	BP	0010351	lithium ion transport	0.227658818205	0.373980155677	8	1
NAAKIICH_02355	MF	0015562	efflux transmembrane transporter activity	0.090328349676	0.348339388279	8	1
NAAKIICH_02355	BP	0015850	organic hydroxy compound transport	0.100803163894	0.350800294321	13	1
NAAKIICH_02355	CC	0005887	integral component of plasma membrane	0.0612897157291	0.340646815273	14	1
NAAKIICH_02355	BP	0042908	xenobiotic transport	0.0868239908217	0.347484502702	15	1
NAAKIICH_02355	BP	0006814	sodium ion transport	0.0813070911592	0.346102906362	16	1
NAAKIICH_02355	BP	0015711	organic anion transport	0.0795898725984	0.34566335518	17	1
NAAKIICH_02355	BP	0140352	export from cell	0.0717393295602	0.343590656393	19	1
NAAKIICH_02355	BP	0098754	detoxification	0.0686689424585	0.342749310908	20	1
NAAKIICH_02355	BP	0006974	cellular response to DNA damage stimulus	0.0545381143022	0.338609132182	24	1
NAAKIICH_02356	MF	0140359	ABC-type transporter activity	6.75095934617	0.681967472668	1	100
NAAKIICH_02356	CC	0043190	ATP-binding cassette (ABC) transporter complex	5.54757593354	0.646693808876	1	100
NAAKIICH_02356	BP	0055085	transmembrane transport	2.79414141461	0.547411753341	1	100
NAAKIICH_02356	BP	0010351	lithium ion transport	0.227642990569	0.373977747335	8	1
NAAKIICH_02356	MF	0015562	efflux transmembrane transporter activity	0.0903220697335	0.348337871271	8	1
NAAKIICH_02356	BP	0015850	organic hydroxy compound transport	0.100796155706	0.350798691767	13	1
NAAKIICH_02356	CC	0005887	integral component of plasma membrane	0.0612854546539	0.340645565678	14	1
NAAKIICH_02356	BP	0042908	xenobiotic transport	0.0868179545145	0.347483015412	15	1
NAAKIICH_02356	BP	0006814	sodium ion transport	0.0813014384061	0.346101467099	16	1
NAAKIICH_02356	BP	0015711	organic anion transport	0.0795843392323	0.345661931197	17	1
NAAKIICH_02356	BP	0140352	export from cell	0.0717343419914	0.343589304463	19	1
NAAKIICH_02356	BP	0098754	detoxification	0.0686641683537	0.342747988225	20	1
NAAKIICH_02357	MF	0005524	ATP binding	2.9967302805	0.556056687544	1	100
NAAKIICH_02357	BP	0015904	tetracycline transmembrane transport	0.241045978087	0.375988021419	1	1
NAAKIICH_02357	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	0.0710903814879	0.343414355949	1	1
NAAKIICH_02357	BP	0090452	lithium ion transmembrane transport	0.233671274685	0.374889036402	2	1
NAAKIICH_02357	BP	0006855	xenobiotic transmembrane transport	0.158911484935	0.362582097347	4	1
NAAKIICH_02357	BP	1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	0.107286881745	0.352259789942	5	1
NAAKIICH_02357	BP	0035725	sodium ion transmembrane transport	0.0953849155359	0.349544219133	9	1
NAAKIICH_02357	MF	0015562	efflux transmembrane transporter activity	0.0903913668144	0.348354608029	17	1
NAAKIICH_02357	MF	0005515	protein binding	0.0503621250188	0.337285068609	18	1
NAAKIICH_02357	MF	0016787	hydrolase activity	0.0487970962977	0.336774774093	19	2
NAAKIICH_02358	CC	0042597	periplasmic space	6.64938974395	0.67911868269	1	100
NAAKIICH_02358	BP	0046677	response to antibiotic	0.0848808658226	0.347003034045	1	1
NAAKIICH_02358	CC	0005886	plasma membrane	0.0260782915403	0.328148020464	3	1
NAAKIICH_02359	MF	0003677	DNA binding	3.24273857493	0.566170432525	1	100
NAAKIICH_02359	BP	2000143	negative regulation of DNA-templated transcription initiation	0.177734127149	0.365914179011	1	1
NAAKIICH_02359	CC	0005737	cytoplasm	0.0398271355036	0.333677182246	1	2
NAAKIICH_02359	BP	2000144	positive regulation of DNA-templated transcription initiation	0.133974598769	0.357846889136	2	1
NAAKIICH_02359	MF	0001067	transcription regulatory region nucleic acid binding	0.0943873009185	0.3493090937	7	1
NAAKIICH_02359	MF	0042802	identical protein binding	0.0892199407683	0.348070814841	9	1
NAAKIICH_02359	MF	0003700	DNA-binding transcription factor activity	0.0476076692494	0.336381451909	13	1
NAAKIICH_02360	BP	0042255	ribosome assembly	9.32034408744	0.747984544293	1	100
NAAKIICH_02360	MF	0003724	RNA helicase activity	8.60136203898	0.730543703631	1	100
NAAKIICH_02360	CC	0005737	cytoplasm	1.99052472795	0.509556809651	1	100
NAAKIICH_02360	MF	0005524	ATP binding	2.99672293437	0.556056379458	7	100
NAAKIICH_02360	BP	0009408	response to heat	0.0929697111241	0.348972837479	12	1
NAAKIICH_02360	MF	0016887	ATP hydrolysis activity	2.7944570082	0.547425459897	13	46
NAAKIICH_02360	MF	0003676	nucleic acid binding	2.24070185701	0.522049503978	25	100
NAAKIICH_02360	MF	0016779	nucleotidyltransferase activity	0.0536762782857	0.33834014153	31	1
NAAKIICH_02361	MF	0016798	hydrolase activity, acting on glycosyl bonds	5.64623912737	0.649721572328	1	25
NAAKIICH_02361	BP	0071978	bacterial-type flagellum-dependent swarming motility	0.717250045735	0.427670774594	1	1
NAAKIICH_02361	BP	0008152	metabolic process	0.586058021687	0.415857027279	2	25
NAAKIICH_02362	MF	0003678	DNA helicase activity	7.81898698321	0.710714796931	1	100
NAAKIICH_02362	BP	0032508	DNA duplex unwinding	7.38930556473	0.69940118418	1	100
NAAKIICH_02362	MF	0051539	4 iron, 4 sulfur cluster binding	6.25462979611	0.667834424389	4	100
NAAKIICH_02362	MF	0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	5.02859586572	0.630304188826	7	100
NAAKIICH_02362	BP	0006139	nucleobase-containing compound metabolic process	2.28298801911	0.524090810487	8	100
NAAKIICH_02362	MF	0003677	DNA binding	3.24278549219	0.566172324049	12	100
NAAKIICH_02362	MF	0005524	ATP binding	2.9967352444	0.556056895722	14	100
NAAKIICH_02362	BP	0009432	SOS response	0.0790384604173	0.345521207999	19	1
NAAKIICH_02362	MF	0046872	metal ion binding	2.52847747515	0.535585235014	24	100
NAAKIICH_02362	BP	0044260	cellular macromolecule metabolic process	0.0229002089094	0.326672847345	34	1
NAAKIICH_02362	MF	0033677	DNA/RNA helicase activity	0.160394558386	0.362851568253	37	1
NAAKIICH_02362	MF	0005515	protein binding	0.0492145498335	0.336911679912	39	1
NAAKIICH_02363	MF	0004048	anthranilate phosphoribosyltransferase activity	11.5250431189	0.797633002626	1	100
NAAKIICH_02363	BP	0000162	tryptophan biosynthetic process	8.72851098037	0.733679657023	1	100
NAAKIICH_02363	CC	0005829	cytosol	0.0673717339225	0.342388207189	1	1
NAAKIICH_02363	MF	0003677	DNA binding	1.36182616459	0.474144490914	5	42
NAAKIICH_02363	MF	0003723	RNA binding	0.0360881845956	0.332283484902	11	1
NAAKIICH_02364	MF	0016491	oxidoreductase activity	2.90880105178	0.552341613883	1	100
NAAKIICH_02364	CC	0005829	cytosol	0.0671507806875	0.342326355062	1	1
NAAKIICH_02365	CC	0042597	periplasmic space	6.63665962833	0.678760102671	1	3
NAAKIICH_02365	BP	0006974	cellular response to DNA damage stimulus	1.81445411032	0.500286831321	1	1
NAAKIICH_02366	MF	0008270	zinc ion binding	5.11350865508	0.633041754146	1	100
NAAKIICH_02367	MF	0031418	L-ascorbic acid binding	11.0954135415	0.788357986093	1	100
NAAKIICH_02367	BP	0006879	cellular iron ion homeostasis	0.105543618766	0.351871817181	1	1
NAAKIICH_02367	MF	0016706	2-oxoglutarate-dependent dioxygenase activity	10.8552924529	0.783095824601	2	100
NAAKIICH_02367	MF	0005506	iron ion binding	6.37169109103	0.671216872926	9	100
NAAKIICH_02367	BP	0006974	cellular response to DNA damage stimulus	0.0544572747565	0.338583991825	17	1
NAAKIICH_02368	MF	0015344	siderophore uptake transmembrane transporter activity	10.8296820893	0.782531163358	1	100
NAAKIICH_02368	BP	0044718	siderophore transmembrane transport	10.1493328478	0.767278415411	1	100
NAAKIICH_02368	CC	0009279	cell outer membrane	6.5190677064	0.675431392273	1	100
NAAKIICH_02368	BP	0055072	iron ion homeostasis	9.46857818969	0.751495716985	3	100
NAAKIICH_02368	MF	0038023	signaling receptor activity	6.56712440035	0.676795345869	3	100
NAAKIICH_02368	CC	0016021	integral component of membrane	0.911186515862	0.443302242988	7	100
NAAKIICH_02368	CC	1990351	transporter complex	0.0527348944251	0.338043843338	13	1
NAAKIICH_02368	CC	0098796	membrane protein complex	0.044356471944	0.335280537475	14	1
NAAKIICH_02368	BP	0042884	microcin transport	0.21277818085	0.371677689554	29	1
NAAKIICH_02368	BP	0046916	cellular transition metal ion homeostasis	0.0965160123105	0.349809322187	33	1
NAAKIICH_02368	BP	0098657	import into cell	0.0812694989662	0.346093333974	39	1
NAAKIICH_02368	BP	0051649	establishment of localization in cell	0.0622904044247	0.34093908233	42	1
NAAKIICH_02369	CC	0031236	extrinsic component of periplasmic side of plasma membrane	12.1835856196	0.81152050369	1	1
NAAKIICH_02369	BP	0009242	colanic acid biosynthetic process	10.9021434893	0.784127082329	1	1
NAAKIICH_02369	CC	0042597	periplasmic space	6.63080576528	0.678595096493	4	2
NAAKIICH_02370	MF	0008988	rRNA (adenine-N6-)-methyltransferase activity	12.7982567529	0.824147936805	1	100
NAAKIICH_02370	BP	0031167	rRNA methylation	8.02938371506	0.716141147723	1	100
NAAKIICH_02370	CC	0005737	cytoplasm	1.9905161407	0.509556367768	1	100
NAAKIICH_02371	MF	0008381	mechanosensitive ion channel activity	10.2060225529	0.768568496153	1	100
NAAKIICH_02371	BP	0034220	ion transmembrane transport	4.18174955509	0.601624221208	1	100
NAAKIICH_02371	CC	0005886	plasma membrane	2.6136980854	0.539443905741	1	100
NAAKIICH_02371	CC	0016021	integral component of membrane	0.91118619411	0.443302218517	3	100
NAAKIICH_02371	BP	0071470	cellular response to osmotic stress	0.123899390382	0.355809449257	8	1
NAAKIICH_02372	MF	0015424	ABC-type amino acid transporter activity	10.0632449333	0.765312413488	1	100
NAAKIICH_02372	BP	0003333	amino acid transmembrane transport	8.74427408658	0.734066836561	1	100
NAAKIICH_02372	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	7.10403305946	0.691707252069	1	100
NAAKIICH_02372	MF	0005524	ATP binding	2.99669537423	0.556055223623	14	100
NAAKIICH_02372	BP	0006868	glutamine transport	0.175355695752	0.365503216591	14	1
NAAKIICH_02372	BP	0015807	L-amino acid transport	0.111271509243	0.353134922114	17	1
NAAKIICH_02372	BP	0098739	import across plasma membrane	0.0814013818152	0.346126906581	20	1
NAAKIICH_02372	BP	0098657	import into cell	0.0809757625503	0.34601846126	21	1
NAAKIICH_02372	BP	0098656	anion transmembrane transport	0.071891339054	0.343631837575	23	1
NAAKIICH_02372	BP	0098655	cation transmembrane transport	0.0444713522292	0.335320112637	25	1
NAAKIICH_02372	MF	0016787	hydrolase activity	0.0977155791576	0.350088781257	30	4
NAAKIICH_02373	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	7.10401921592	0.691706874991	1	100
NAAKIICH_02373	BP	0006865	amino acid transport	6.92071049543	0.686681172577	1	100
NAAKIICH_02373	MF	0022857	transmembrane transporter activity	3.27678244976	0.567539371974	1	100
NAAKIICH_02373	BP	0055085	transmembrane transport	2.79411648056	0.547410670396	5	100
NAAKIICH_02373	BP	0015807	L-amino acid transport	0.111688093842	0.353225504119	14	1
NAAKIICH_02373	BP	0098657	import into cell	0.0812789242113	0.346095734204	21	1
NAAKIICH_02373	BP	0006812	cation transport	0.042402605692	0.334599428622	26	1
NAAKIICH_02374	MF	0015276	ligand-gated ion channel activity	9.24895798732	0.746283685393	1	100
NAAKIICH_02374	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	7.10403895835	0.691707412746	1	100
NAAKIICH_02374	BP	0006865	amino acid transport	6.92072972843	0.686681703349	1	100
NAAKIICH_02374	BP	0034220	ion transmembrane transport	4.18169731208	0.60162236645	5	100
NAAKIICH_02374	CC	0042597	periplasmic space	0.199480772398	0.36955106864	14	3
NAAKIICH_02374	BP	0015807	L-amino acid transport	0.111688404229	0.353225571546	16	1
NAAKIICH_02374	CC	0030313	cell envelope	0.0623088409621	0.340944444903	16	1
NAAKIICH_02374	BP	1905039	carboxylic acid transmembrane transport	0.0842303138686	0.346840610775	19	1
NAAKIICH_02374	BP	0098739	import across plasma membrane	0.0817063639993	0.346204440009	22	1
NAAKIICH_02374	BP	0098657	import into cell	0.0812791500895	0.346095791725	23	1
NAAKIICH_02374	BP	0006812	cation transport	0.042402723531	0.334599470168	28	1
NAAKIICH_02375	MF	0016722	oxidoreductase activity, acting on metal ions	11.0038225228	0.78635758626	1	100
NAAKIICH_02375	BP	0006879	cellular iron ion homeostasis	10.5698653671	0.776764502297	1	100
NAAKIICH_02375	CC	0009295	nucleoid	9.39776897293	0.749821937414	1	98
NAAKIICH_02375	BP	0030261	chromosome condensation	10.498971529	0.775178731406	2	100
NAAKIICH_02375	MF	0008199	ferric iron binding	10.0302501291	0.764556678415	2	100
NAAKIICH_02375	CC	0005737	cytoplasm	1.99048925261	0.509554984153	2	100
NAAKIICH_02375	CC	1990084	DnaA-Dps complex	0.248501464775	0.377082085642	4	1
NAAKIICH_02375	MF	0003677	DNA binding	3.2427143784	0.566169457009	5	100
NAAKIICH_02375	MF	0042802	identical protein binding	0.0891810726392	0.348061366695	15	1
NAAKIICH_02375	CC	0016020	membrane	0.00746442580713	0.317244831122	16	1
NAAKIICH_02375	BP	0032297	negative regulation of DNA-templated DNA replication initiation	0.133365974968	0.357726033086	24	1
NAAKIICH_02375	BP	0042594	response to starvation	0.10033862248	0.350693947333	30	1
NAAKIICH_02376	CC	0016021	integral component of membrane	0.911177156382	0.443301531143	1	100
NAAKIICH_02376	MF	0042970	homoserine transmembrane transporter activity	0.23698176459	0.375384482187	1	1
NAAKIICH_02376	BP	0042968	homoserine transport	0.233661004581	0.374887493943	1	1
NAAKIICH_02376	MF	0015565	threonine efflux transmembrane transporter activity	0.169577955772	0.364493133591	2	1
NAAKIICH_02376	BP	0015826	threonine transport	0.137787591273	0.358597878421	4	1
NAAKIICH_02376	CC	0005886	plasma membrane	0.0784616922935	0.345371992785	4	3
NAAKIICH_02376	MF	0015291	secondary active transmembrane transporter activity	0.067479080809	0.342418220529	13	1
NAAKIICH_02376	BP	0055085	transmembrane transport	0.0279596761036	0.328979105619	15	1
NAAKIICH_02377	CC	0044384	host outer membrane	13.4321153683	0.836855828301	1	100
NAAKIICH_02377	MF	0005515	protein binding	0.050326331002	0.337273486911	1	1
NAAKIICH_02377	CC	0009279	cell outer membrane	6.38855622686	0.671701616445	3	98
NAAKIICH_02377	CC	0016021	integral component of membrane	0.0182233591344	0.324301117559	14	2
NAAKIICH_02378	MF	0008484	sulfuric ester hydrolase activity	9.12947520193	0.743422111206	1	100
NAAKIICH_02378	CC	0005886	plasma membrane	2.61369191654	0.539443628719	1	100
NAAKIICH_02378	BP	1900727	osmoregulated periplasmic glucan biosynthetic process	0.24375279557	0.376387167186	1	1
NAAKIICH_02378	MF	0016772	transferase activity, transferring phosphorus-containing groups	3.66005320991	0.582485975576	3	100
NAAKIICH_02378	CC	0016021	integral component of membrane	0.911184043524	0.443302054952	3	100
NAAKIICH_02378	BP	0046401	lipopolysaccharide core region metabolic process	0.111854488945	0.353261637787	3	1
NAAKIICH_02378	BP	0009103	lipopolysaccharide biosynthetic process	0.089302793752	0.348090948051	6	1
NAAKIICH_02378	BP	0009312	oligosaccharide biosynthetic process	0.0819308308243	0.346261412193	10	1
NAAKIICH_02379	BP	0071287	cellular response to manganese ion	19.0076663842	0.873177419431	1	1
NAAKIICH_02379	CC	0005737	cytoplasm	1.97004554338	0.508500267402	1	1
NAAKIICH_02379	BP	0030026	cellular manganese ion homeostasis	11.7421129122	0.802253450609	5	1
NAAKIICH_02380	MF	0046983	protein dimerization activity	6.87431588107	0.685398669151	1	100
NAAKIICH_02380	BP	0006355	regulation of DNA-templated transcription	3.52109198273	0.577161599341	1	100
NAAKIICH_02380	CC	0005737	cytoplasm	0.0398096925183	0.333670836021	1	2
NAAKIICH_02380	MF	0003700	DNA-binding transcription factor activity	4.75868186444	0.621445134288	3	100
NAAKIICH_02380	MF	0046914	transition metal ion binding	4.34995283175	0.607536968598	5	100
NAAKIICH_02380	MF	0003677	DNA binding	3.24270684104	0.566169153129	6	100
NAAKIICH_02380	BP	1903507	negative regulation of nucleic acid-templated transcription	0.0775518804352	0.345135496748	20	1
NAAKIICH_02380	BP	1903508	positive regulation of nucleic acid-templated transcription	0.0775328982218	0.345130547789	23	1
NAAKIICH_02381	BP	0055085	transmembrane transport	2.79414145735	0.547411755197	1	100
NAAKIICH_02381	CC	0016021	integral component of membrane	0.911180423407	0.44330177962	1	100
NAAKIICH_02381	CC	0005886	plasma membrane	0.0261034137908	0.328159311948	5	1
NAAKIICH_02382	MF	0071972	peptidoglycan L,D-transpeptidase activity	11.0447137045	0.787251697561	1	100
NAAKIICH_02382	BP	0009252	peptidoglycan biosynthetic process	6.79492507993	0.68319395934	1	100
NAAKIICH_02382	CC	0042597	periplasmic space	6.64938485645	0.679118545086	1	100
NAAKIICH_02382	CC	0030313	cell envelope	0.0623030381804	0.340942757153	3	1
NAAKIICH_02382	MF	0016740	transferase activity	2.30126140233	0.524967079238	11	100
NAAKIICH_02382	BP	0008360	regulation of cell shape	0.204677691429	0.370390394697	31	3
NAAKIICH_02382	BP	0071555	cell wall organization	0.201973366114	0.369954981087	34	3
NAAKIICH_02383	MF	0005524	ATP binding	2.99672798282	0.556056591182	1	100
NAAKIICH_02383	MF	0016787	hydrolase activity	0.146536954697	0.360282771408	17	6
